id,job_type,label,unit,metier_propose,nature_prix_proposee,multiplicateur_couches_applicable,gamme_proposee,niveau_doute,notes_auto,price_min_unit_ht,price_max_unit_ht,fixed_min_ht,fixed_max_ht,variability_ratio,confidence,sample_size,notes,commentaire_julien
586,cuisine_renovation_grande,Rénovation cuisine complète > 12 m²,forfait,cuisine_agencement,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,14000,48000,,null,0,Hors électroménager,
788,carrelage_cuisine_sol,Carrelage cuisine sol (fourni+posé),m2,cuisine_agencement,fourniture_pose,false,—,conflit,conflit avec : carrelage_faience,35,95,0,0,,null,0,Base,
782,credence_carrelage_cuisine,Crédence carrelage cuisine (fourni+posé),m2,cuisine_agencement,fourniture_pose,false,—,conflit,conflit avec : carrelage_faience,50,140,0,0,,null,0,Base,
910,demenagement_de_cuisine,Déménagement de cuisine (dépose+repose),unite,cuisine_agencement,fourniture_pose,false,—,conflit,conflit avec : demolition_depose | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),1500,6000,0,0,,null,0,Base,
900,filtre_eau_potable,Filtre eau potable sous évier (fourni+posé),unite,cuisine_agencement,fourniture_pose,false,—,conflit,conflit avec : plomberie_sanitaires,250,950,0,0,,null,0,Base,
766,meuble_sdb_suspendu,Meuble SDB suspendu avec vasque (fourni+posé),unite,cuisine_agencement,fourniture_pose,false,—,conflit,conflit avec : plomberie_sanitaires,600,2000,0,0,,null,0,Double vasque +30%,
431,pose_meuble_vasque_global,Meuble vasque (fourni+posé),forfait,cuisine_agencement,fourniture_pose,false,—,conflit,conflit avec : plomberie_sanitaires,0,0,552,1148,,null,0,Estimation,
887,miroir_salon_pose,Miroir salon / dressing (fourni+posé),unite,cuisine_agencement,fourniture_pose,false,—,conflit,conflit avec : petits_ouvrages_divers,150,600,0,0,,null,0,Base,
779,plan_de_travail_beton_cire,Plan de travail béton ciré (fourni+posé),ml,cuisine_agencement,fourniture_pose,false,—,conflit,conflit avec : sols_durs,280,750,0,0,,null,0,Ep. 5 cm moulé,
780,plan_de_travail_stratifie,Plan de travail stratifié (fourni+posé),ml,cuisine_agencement,fourniture_pose,false,—,conflit,conflit avec : sols_souples,80,200,0,0,,null,0,Ep. 38 mm,
577,plan_travail_stratifie_pose,Plan de travail stratifié (hors fourniture),ml,cuisine_agencement,pose_seule,false,—,conflit,conflit avec : sols_souples,40,125,0,0,,null,0,Base,
170,pose_credence_carrelage,Pose crédence carrelage,m2,cuisine_agencement,fourniture_pose,false,—,conflit,conflit avec : carrelage_faience | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),30,110,0,0,,null,0,null,
273,cuisine_pose_mo,Pose cuisine — main d'œuvre,forfait,cuisine_agencement,fourniture_pose,false,—,conflit,conflit avec : prestations_intellectuelles | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,780,1820,,null,0,Selon complexité,
567,meuble_double_vasque_pose,Pose meuble double vasque,unité,cuisine_agencement,fourniture_pose,false,—,conflit,conflit avec : plomberie_sanitaires | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),350,980,0,0,,null,0,Base,
163,porte_placard_pose,Pose portes placard coulissantes,unité,cuisine_agencement,fourniture_pose,false,—,conflit,conflit avec : menuiserie_vitrages | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),120,450,0,0,,null,0,Hors fourniture,
284,installation_lave_vaisselle,Raccordement lave-vaisselle,unité,cuisine_agencement,fourniture_pose,false,—,conflit,conflit avec : plomberie_sanitaires | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),72,168,0,0,,null,0,Cuisine,
36,cuisine_electricite,Raccordements électricité cuisine,forfait,cuisine_agencement,fourniture_pose,false,—,conflit,conflit avec : electricite | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,120,700,,null,0,Four/plaques/hotte,
37,cuisine_plomberie,Raccordements plomberie cuisine,forfait,cuisine_agencement,fourniture_pose,false,—,conflit,conflit avec : plomberie_sanitaires | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,120,650,,null,0,Évier/lave-vaisselle,
786,robinetterie_cuisine_haut_de_gamme,Robinetterie cuisine haut de gamme (fourni+posé),unite,cuisine_agencement,fourniture_pose,false,premium,conflit,conflit avec : plomberie_sanitaires,250,900,0,0,,null,0,Base,
787,ventilation_hotte_conduit,Ventilation hotte par conduit,unite,cuisine_agencement,fourniture_pose,false,—,conflit,conflit avec : cvc_ventilation | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),200,600,0,0,,null,0,Hors hotte,
791,verriere_cuisine,Verrière cuisine / cloison vitrée (fourni+posé),m2,cuisine_agencement,fourniture_pose,false,—,conflit,"conflit avec : menuiserie_vitrages, placo_isolation",250,750,0,0,,null,0,Acier + verre,
956,clim_accessoires,"Accessoires climatisation (liaisons, supports, finitions)",forfait,cvc_ventilation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,150,700,,null,0,"Liaisons frigorigènes, supports muraux, décors",
336,pose_clim_bisplit_chantier_difficile,Climatisation bi-split (chantier difficile),forfait,cvc_ventilation,fourniture_pose,false,variante_complexite,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,1859,3861,,null,0,Estimation,
334,pose_clim_bisplit_complexe,Climatisation bi-split (complexe),forfait,cvc_ventilation,fourniture_pose,false,variante_complexite,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,1788,3713,,null,0,Estimation,
333,pose_clim_bisplit_standard,Climatisation bi-split (standard),forfait,cvc_ventilation,fourniture_pose,false,standard,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,1430,2970,,null,0,Estimation,
335,pose_clim_bisplit_urgence,Climatisation bi-split (urgence),forfait,cvc_ventilation,fourniture_pose,false,variante_complexite,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,1930,4010,,null,0,Estimation,
473,clim_gainable,Climatisation gainable (pose comprise),forfait,cvc_ventilation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,5525,11475,,null,0,null,
955,clim_multisplit,Climatisation multi-split (par unité intérieure),unité,cvc_ventilation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),1200,3200,800,2200,,null,0,Prix par unité int. + forfait unité ext.,
25,clim,"Climatisation split (mono-split, fourni+posé)",forfait,cvc_ventilation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,900,2800,,null,0,Mono-split 1 unité int. + 1 unité ext.,
340,pose_clim_trisplit_chantier_difficile,Climatisation tri-split (chantier difficile),forfait,cvc_ventilation,fourniture_pose,false,variante_complexite,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,2704,5616,,null,0,Estimation,
338,pose_clim_trisplit_complexe,Climatisation tri-split (complexe),forfait,cvc_ventilation,fourniture_pose,false,variante_complexite,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,2600,5400,,null,0,Estimation,
337,pose_clim_trisplit_standard,Climatisation tri-split (standard),forfait,cvc_ventilation,fourniture_pose,false,standard,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,2080,4320,,null,0,Estimation,
339,pose_clim_trisplit_urgence,Climatisation tri-split (urgence),forfait,cvc_ventilation,fourniture_pose,false,variante_complexite,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,2808,5832,,null,0,Estimation,
109,maintenance_clim,Entretien climatisation,forfait,cvc_ventilation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,90,320,,null,0,1 à 2 unités,
110,maintenance_pac,Entretien pompe à chaleur,forfait,cvc_ventilation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,140,450,,null,0,Contrat possible,
229,vmc_hygro,Installation VMC hygroréglable,forfait,cvc_ventilation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,750,1800,,null,0,Réseau variable,
121,pac,Pompe à chaleur,forfait,cvc_ventilation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,8500,18000,,null,0,null,
808,pompe_a_chaleur_air_air,Pompe à chaleur air/air (fourni+posé),unite,cvc_ventilation,fourniture_pose,false,—,auto,,1500,5000,0,0,,null,0,Monosplit,
122,pac_air_air,Pompe à chaleur air/air (pose comprise),forfait,cvc_ventilation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,3500,8000,,null,0,RGE,
809,pompe_a_chaleur_air_eau,Pompe à chaleur air/eau (fourni+posé),unite,cvc_ventilation,fourniture_pose,false,—,auto,,5000,15000,0,0,,null,0,Hors réseau hydraulique,
123,pac_air_eau,Pompe à chaleur air/eau (pose comprise),forfait,cvc_ventilation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,6500,14000,,null,0,RGE,
124,pac_geothermie,Pompe à chaleur géothermique,forfait,cvc_ventilation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,12000,25000,,null,0,RGE,
411,pose_pac_air_eau_mo,Pose PAC air/eau (MO),forfait,cvc_ventilation,pose_seule,false,—,auto,,0,0,1430,2970,,null,0,Estimation,
520,regulation_clim_multizone,Régulation clim gainable multizone (SHOGUN / zone control),unité,cvc_ventilation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),1500,5500,0,0,,null,0,"Par zone de régulation - système SHOGUN, Daikin, Atlantic",
228,vmc_double_flux,VMC double flux,forfait,cvc_ventilation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,2500,6500,,null,0,RGE,
344,pose_vmc_hygro_b_chantier_difficile,VMC hygro B (chantier difficile),forfait,cvc_ventilation,fourniture_pose,false,variante_complexite,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,1098,2282,,null,0,Estimation,
342,pose_vmc_hygro_b_complexe,VMC hygro B (complexe),forfait,cvc_ventilation,fourniture_pose,false,variante_complexite,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,1056,2194,,null,0,Estimation,
341,pose_vmc_hygro_b_standard,VMC hygro B (standard),forfait,cvc_ventilation,fourniture_pose,false,standard,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,845,1755,,null,0,Estimation,
343,pose_vmc_hygro_b_urgence,VMC hygro B (urgence),forfait,cvc_ventilation,fourniture_pose,false,variante_complexite,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,1141,2369,,null,0,Estimation,
775,ventilation_vmc_sdb,VMC SDB simple flux (fourni+posé),unite,cvc_ventilation,fourniture_pose,false,—,auto,,350,1000,0,0,,null,0,Hors réseau gainerie,
921,mortaise_grille_ventilation,Mortaise menuiserie existante + pose grille ventilation,forfait,cvc_ventilation,fourniture_pose,false,—,conflit,"conflit avec : menuiserie_vitrages, metallerie_serrurerie | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer)",0,0,60,180,,null,0,Création mortaise sur dormant/ouvrant existant + fourniture et pose grille de ventilation,
80,extracteur_sdb,Pose extracteur SDB/WC,unité,cvc_ventilation,fourniture_pose,false,—,conflit,conflit avec : plomberie_sanitaires | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),120,420,0,0,,null,0,Hors gaine longue,
86,gaine_ventilation,Pose gaine ventilation,ml,cvc_ventilation,fourniture_pose,false,—,conflit,conflit avec : electricite | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),8,35,0,0,,null,0,Plafond/faux plafond,
818,reseau_gaines_vmc,Réseau de gaines VMC (fourni+posé),ml,cvc_ventilation,fourniture_pose,false,—,conflit,conflit avec : electricite,20,55,0,0,,null,0,Gaine Ø125,
230,vmc_simple_flux,VMC simple flux,forfait,cvc_ventilation,fourniture_pose,false,—,doublon_probable,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer) | label identique à au moins une autre entrée,0,0,600,1400,,null,0,RGE,
227,vmc,VMC simple flux,forfait,cvc_ventilation,fourniture_pose,false,—,doublon_probable,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer) | label identique à au moins une autre entrée,0,0,600,1300,,null,0,null,
39,curage_sdb,Curage salle de bain,forfait,demolition_depose,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,600,2500,,null,0,null,
41,demolition_cloison,Démolition cloison,m2,demolition_depose,fourniture_pose,false,—,conflit,conflit avec : placo_isolation | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),15,60,0,0,,null,0,null,
758,demolition_cloison_pla,Démolition cloison plâtre,m2,demolition_depose,fourniture_pose,false,—,conflit,conflit avec : placo_isolation | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),15,40,0,0,,null,0,Base,
42,demolition_legere,Démolition légère (cloison/revêtement),m2,demolition_depose,fourniture_pose,false,—,conflit,conflit avec : placo_isolation | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),18,55,0,0,,null,0,Base,
512,evacuation_dechets_menuiserie,Évacuation déchets menuiseries,forfait,demolition_depose,non_applicable,false,—,conflit,conflit avec : logistique_chantier,0,0,80,250,,null,0,Dépose et traitement anciennes menuiseries,
79,evacuation_gravats,Evacuation gravats,m3,demolition_depose,non_applicable,false,—,doublon_probable,label identique à au moins une autre entrée,25,120,0,0,,null,0,Base,
78,evacuation_dechets,Evacuation gravats,m3,demolition_depose,non_applicable,false,—,doublon_probable,label identique à au moins une autre entrée,25,120,0,0,,null,0,null,
5,audit_energetique,Audit énergétique RGE,forfait,diagnostic_reglementaire,non_applicable,false,—,auto,,0,0,500,1200,,null,0,RGE,
51,diagnostic,Diagnostic / devis approfondi,forfait,diagnostic_reglementaire,non_applicable,false,—,auto,,0,0,0,250,,null,0,Base,
52,diagnostic_amiante,Diagnostic amiante,unité,diagnostic_reglementaire,non_applicable,false,—,auto,,80,180,0,0,,null,0,Base,
54,diagnostic_bruit_aerien,Diagnostic bruit (PEB),unité,diagnostic_reglementaire,non_applicable,false,—,auto,,90,220,0,0,,null,0,Base,
55,diagnostic_dpe,Diagnostic de performance énergétique (DPE),unité,diagnostic_reglementaire,non_applicable,false,—,auto,,90,220,0,0,,null,0,Base,
59,diagnostic_gaz,Diagnostic gaz,unité,diagnostic_reglementaire,non_applicable,false,—,auto,,90,200,0,0,,null,0,Base,
62,diagnostic_plomb,Diagnostic plomb (CREP),unité,diagnostic_reglementaire,non_applicable,false,—,auto,,90,200,0,0,,null,0,Base,
63,diagnostic_termites,Diagnostic termites,unité,diagnostic_reglementaire,non_applicable,false,—,auto,,70,170,0,0,,null,0,Base,
64,diagnostic_termites_zone,Diagnostic termites (zone à risque),unité,diagnostic_reglementaire,non_applicable,false,—,auto,,80,200,0,0,,null,0,Base,
57,diagnostic_erp,ERP / ESRIS,unité,diagnostic_reglementaire,non_applicable,false,—,auto,,20,60,0,0,,null,0,Base,
58,diagnostic_etat_parasitaire,État parasitaire complet,unité,diagnostic_reglementaire,non_applicable,false,—,auto,,120,280,0,0,,null,0,Base,
77,etude_thermique,Étude thermique RE2020,forfait,diagnostic_reglementaire,non_applicable,false,—,auto,,0,0,400,1200,,null,0,RGE,
60,diagnostic_loi_boutin,Mesurage loi Boutin,unité,diagnostic_reglementaire,non_applicable,false,—,auto,,70,150,0,0,,null,0,Base,
61,diagnostic_loi_carrez,Mesurage loi Carrez,unité,diagnostic_reglementaire,non_applicable,false,—,auto,,70,150,0,0,,null,0,Base,
125,pack_diagnostics_complet,Pack diagnostics immobilier complet,forfait,diagnostic_reglementaire,non_applicable,false,—,auto,,0,0,300,650,,null,0,Base,
126,pack_diagnostics_location,Pack diagnostics location,forfait,diagnostic_reglementaire,non_applicable,false,—,auto,,0,0,120,260,,null,0,Base,
