id,job_type,label,unit,price_min_unit_ht,price_avg_unit_ht,price_max_unit_ht,fixed_min_ht,fixed_avg_ht,fixed_max_ht,variability_ratio,confidence,sample_size,source,notes,room_specific,required_room,generic_family
146,pergola_pose,Pose pergola (MO),forfait,0.00,0.00,0.00,450.00,1100.00,2600.00,null,null,0,seed_manual,Hors fourniture,false,null,pergola_pose
308,pergola_bio_climatique_mo,Pose pergola bioclimatique (MO),forfait,0.00,0.00,0.00,780.00,1200.00,1620.00,null,null,0,seed_manual,Hors fourniture,false,null,pergola_bio_climatique_mo
562,pierre_naturelle_interieur,Pose pierre naturelle intérieure,m2,65.00,98.00,140.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,pierre_naturelle_interieur
149,plan_travail,Pose plan de travail,ml,40.00,80.00,160.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,plan_travail
304,pose_cuisine_plan_travail,Pose plan de travail cuisine,ml,72.00,120.00,168.00,0.00,0.00,0.00,null,null,0,seed_manual,Découpe/ajustement,true,"[""cuisine""]",pose
582,plaque_cuisson_pose,Pose plaque de cuisson (hors fourniture),unité,80.00,165.00,290.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,plaque_cuisson_pose
150,plinthes,Pose plinthes,ml,6.00,15.00,30.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,plinthes
180,pose_plinthes_carrelage,Pose plinthes carrelage,ml,6.00,12.00,22.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors fourniture,false,null,pose_plinthes_carrelage
382,pose_plinthe_mdf,Pose plinthes MDF,ml,8.00,12.00,16.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_plinthe_mdf
606,poele_bois_pose,Pose poêle à bois (hors fourniture),forfait,0.00,0.00,0.00,400.00,850.00,1600.00,null,null,0,seed_manual,Hors tubage,false,null,poele_bois_pose
607,poele_granules_pose,Pose poêle à granulés (hors fourniture),forfait,0.00,0.00,0.00,500.00,1050.00,2100.00,null,null,0,seed_manual,Hors tubage,false,null,poele_granules_pose
154,poignee_porte,Pose poignée / garniture,unité,20.00,50.00,100.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,poignee_porte
679,pompe_chaleur_piscine_pose,Pose pompe à chaleur piscine (hors fourniture),forfait,0.00,0.00,0.00,2200.00,3900.00,6800.00,null,null,0,seed_manual,Base,false,null,pompe_chaleur_piscine_pose
399,pose_pompe_arrosage,Pose pompe arrosage,forfait,0.00,0.00,0.00,195.00,300.00,405.00,null,null,0,seed_manual,Estimation,false,null,pose_pompe_arrosage
156,portail,Pose portail,forfait,0.00,0.00,0.00,350.00,750.00,1600.00,null,null,0,seed_manual,null,false,null,portail
385,pose_portail_mo,Pose portail (MO),unité,488.00,750.00,1013.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_portail_mo
390,pose_portail_coulissant,Pose portail coulissant (MO),unité,618.00,950.00,1282.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_portail_coulissant
685,porte_coulissante_verre_pose,Pose porte coulissante verre (hors fourniture),unité,300.00,580.00,980.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,porte_coulissante_verre_pose
158,porte_entree_pose,Pose porte d'entrée (hors fourniture),unité,250.00,420.00,650.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,true,"[""entree""]",porte
683,porte_galandage_pose,Pose porte de galandage (hors fourniture),unité,250.00,460.00,780.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,porte_galandage_pose
160,porte_garage_pose,Pose porte de garage (MO),unité,350.00,650.00,1100.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors fourniture,true,"[""garage""]",porte
157,porte_entree,Pose porte entrée,unité,300.00,650.00,1200.00,0.00,0.00,0.00,null,null,0,seed_manual,null,true,"[""entree""]",porte
305,pose_porte_garage_sectionnelle,Pose porte garage sectionnelle (MO),unité,422.00,650.00,878.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors fourniture,true,"[""garage""]",pose_porte
161,porte_int,Pose porte intérieure,unité,120.00,250.00,450.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,porte_int
162,porte_interieure_pose,Pose porte intérieure (hors fourniture),unité,120.00,190.00,280.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,porte_interieure_pose
418,pose_porte_fenetre_mo,Pose porte-fenêtre (MO),unité,273.00,420.00,567.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_porte_fenetre_mo
687,placard_coulissant_miroir_pose,Pose portes coulissantes miroir (hors fourniture),unité,200.00,400.00,680.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,placard_coulissant_miroir_pose
163,porte_placard_pose,Pose portes placard coulissantes,unité,120.00,250.00,450.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors fourniture,false,null,porte_placard_pose
164,portillon_pose,Pose portillon,unité,180.00,350.00,700.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors fourniture,false,null,portillon_pose
384,pose_portillon_mo,Pose portillon (MO),unité,208.00,320.00,432.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_portillon_mo
396,pose_portique,Pose portique/aire de jeu,forfait,0.00,0.00,0.00,228.00,350.00,473.00,null,null,0,seed_manual,Estimation,false,null,pose_portique
189,prise_pose,Pose prise électrique,unité,45.00,70.00,110.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,prise_pose
633,prise_rj45_pose,Pose prise RJ45 / réseau informatique,unité,40.00,72.00,125.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,prise_rj45_pose
193,radiateur_pose,Pose radiateur (hors fourniture),unité,120.00,190.00,300.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,radiateur_pose
22,chauffage_radiateur_pose,Pose radiateur (MO),unité,120.00,220.00,380.00,0.00,0.00,0.00,null,null,0,seed_manual,Eau/élec selon cas,false,null,chauffage_radiateur_pose
192,radiateur_elec,Pose radiateur électrique,unité,90.00,160.00,280.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,radiateur_elec
610,radiateur_electrique_inertie,Pose radiateur électrique à inertie (hors fourniture),unité,100.00,188.00,320.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,radiateur_electrique_inertie
611,radiateur_fonte_pose,Pose radiateur fonte (hors fourniture),unité,150.00,290.00,500.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,radiateur_fonte_pose
407,pose_radiateur_fonte,Pose radiateur fonte (MO),unité,208.00,320.00,432.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_radiateur_fonte
165,pose_bac_douche,Pose receveur douche,unité,250.00,550.00,1100.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors faïence,false,null,pose_bac_douche
571,receveur_resine_extra_plat,Pose receveur résine extra-plat,unité,200.00,330.00,520.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,receveur_resine_extra_plat
954,regard_ep_pose,Pose regard eaux pluviales,unité,150.00,280.00,500.00,0.00,0.00,0.00,null,null,0,seed_manual,Regard béton + grille fonte,false,null,regard_ep_pose
202,robinet_thermostatique,Pose robinet thermostatique,unité,35.00,70.00,130.00,0.00,0.00,0.00,null,null,0,seed_manual,Par radiateur,false,null,robinet_thermostatique
570,robinetterie_bain_pose,Pose robinetterie de bain (hors fourniture),unité,120.00,230.00,400.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,robinetterie_bain_pose
181,pose_ruban_led,Pose ruban LED (pose),ml,8.00,18.00,40.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors alimentation,false,null,pose_ruban_led
182,pose_seche_serviettes,Pose sèche-serviettes,unité,120.00,220.00,380.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors fourniture,false,null,pose_seche_serviettes
573,seche_serviette_eau_pose,Pose sèche-serviettes eau chaude (hors fourniture),unité,200.00,360.00,620.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,seche_serviette_eau_pose
670,serrure_connectee_pose,Pose serrure connectée (hors fourniture),unité,120.00,230.00,420.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,serrure_connectee_pose
565,siphon_de_sol_pose,Pose siphon de sol (hors fourniture),unité,100.00,175.00,320.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,siphon_de_sol_pose
208,sol_pvc,Pose sol PVC,m2,12.00,25.00,45.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,sol_pvc
651,sol_pvc_lame_luxe_pose,Pose sol PVC lames luxe clipsées (LVT),m2,18.00,32.00,55.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,sol_pvc_lame_luxe_pose
186,pose_stratifie,Pose sol stratifié,m2,15.00,25.00,40.00,0.00,0.00,0.00,null,null,0,seed_manual,Pose flottante,false,null,pose_stratifie
184,pose_soubassement,Pose soubassement / habillage,ml,10.00,25.00,55.00,0.00,0.00,0.00,null,null,0,seed_manual,Découpe/ajustement,false,null,pose_soubassement
185,pose_spot_encastre,Pose spot encastré,unité,35.00,70.00,140.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors perçage complexe,false,null,pose_spot_encastre
705,station_relevage_pose,Pose station de relevage eaux usées,forfait,0.00,0.00,0.00,2000.00,3800.00,7000.00,null,null,0,seed_manual,Base,false,null,station_relevage_pose
209,store_banne_pose,Pose store banne (MO),unité,250.00,550.00,1100.00,0.00,0.00,0.00,null,null,0,seed_manual,Selon support,false,null,store_banne_pose
420,pose_store_interieur_mo,Pose store intérieur (MO),unité,58.00,90.00,122.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_store_interieur_mo
210,store_velux_pose,Pose store Velux,unité,60.00,120.00,220.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors fourniture,false,null,store_velux_pose
168,pose_baignoire_tabliers,Pose tablier baignoire,unité,60.00,140.00,280.00,0.00,0.00,0.00,null,null,0,seed_manual,Finition,false,null,pose_baignoire_tabliers
650,terrazzo_coule_pose,Pose terrazzo coulé in situ,m2,70.00,115.00,168.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,terrazzo_coule_pose
218,thermostat_pose,Pose thermostat (MO),unité,80.00,160.00,280.00,0.00,0.00,0.00,null,null,0,seed_manual,Filaire ou radio,false,null,thermostat_pose
615,thermostat_connecte_pose,Pose thermostat connecté (hors fourniture),unité,80.00,155.00,290.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,thermostat_connecte_pose
220,toile_verre,Pose toile de verre,m2,18.00,30.00,55.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,toile_verre
697,trappe_acces_combles_isolee,Pose trappe accès combles isolée,unité,200.00,400.00,680.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,true,"[""combles""]",trappe_acces
684,verriere_interieure_pose,Pose vérière intérieure acier / verre,m2,400.00,680.00,1150.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,verriere_interieure_pose
187,pose_verrou,Pose verrou / targette,unité,30.00,70.00,140.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,pose_verrou
278,volet_battant_pose,Pose volet battant (MO),unité,104.00,160.00,216.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors fourniture,false,null,volet_battant_pose
231,volet,Pose volet roulant (main d'œuvre seule),unité,80.00,115.00,150.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors fourniture,false,null,volet
419,pose_volet_roulant_solaire_mo,Pose volet roulant solaire (MO),unité,143.00,220.00,297.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_volet_roulant_solaire_mo
13,bornes_recharge_wallbox,Pose wallbox (MO),forfait,0.00,0.00,0.00,450.00,900.00,1800.00,null,null,0,seed_manual,Hors matériel/longueurs,false,null,bornes_recharge_wallbox
233,wc,Pose WC,unité,180.00,350.00,650.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,wc
560,wc_broyeur_pose,Pose WC broyeur (hors fourniture),unité,200.00,360.00,580.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,wc_broyeur_pose
235,wc_suspendu,Pose WC suspendu,unité,350.00,650.00,1200.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,wc_suspendu
393,pose_terrassement_pavage,Préparation support pavage,m2,23.00,35.00,47.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,true,"[""exterieur""]",pose
824,prise_rj45_cat6,Prise RJ45 Cat 6 (fourni+posé),unite,40.00,70.00,110.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,prise_rj45_cat6
590,ouate_cellulose_projection,Projection ouate de cellulose,m2,25.00,42.00,65.00,0.00,0.00,0.00,null,null,0,seed_manual,RGE,false,null,ouate_cellulose_projection
190,protection_chantier,Protection chantier,forfait,0.00,0.00,0.00,80.00,150.00,300.00,null,null,0,seed_manual,null,false,null,protection_chantier
191,purge_radiateurs,Purge/réglage radiateurs,forfait,0.00,0.00,0.00,60.00,120.00,240.00,null,null,0,seed_manual,Chauffage eau,false,null,purge_radiateurs
285,installation_lave_linge,Raccordement lave-linge,unité,66.00,110.00,154.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,installation_lave_linge
284,installation_lave_vaisselle,Raccordement lave-vaisselle,unité,72.00,120.00,168.00,0.00,0.00,0.00,null,null,0,seed_manual,Cuisine,false,null,installation_lave_vaisselle
296,portail_motorisation_raccord,Raccordement motorisation portail,forfait,0.00,0.00,0.00,125.00,250.00,375.00,null,null,0,seed_manual,Selon distance,false,null,portail_motorisation_raccord
704,raccordement_reseau_assainissement,Raccordement réseau public assainissement,forfait,0.00,0.00,0.00,2000.00,4200.00,8500.00,null,null,0,seed_manual,Base,false,null,raccordement_reseau_assainissement
36,cuisine_electricite,Raccordements électricité cuisine,forfait,0.00,0.00,0.00,120.00,300.00,700.00,null,null,0,seed_manual,Four/plaques/hotte,false,null,cuisine_electricite
37,cuisine_plomberie,Raccordements plomberie cuisine,forfait,0.00,0.00,0.00,120.00,300.00,650.00,null,null,0,seed_manual,Évier/lave-vaisselle,false,null,cuisine_plomberie
441,radiateur_fourniture_pose,Radiateur (fourni+posé),forfait,0.00,0.00,0.00,292.00,450.00,608.00,null,null,0,seed_manual,Selon gamme,false,null,radiateur_fourniture_pose
909,rafraichissement_peinture,Rafraîchissement peinture appartement,m2,15.00,28.00,45.00,0.00,0.00,0.00,null,null,0,seed_manual,Murs + plafonds,false,null,rafraichissement_peinture
194,ragreage,Ragréage,m2,10.00,20.00,40.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,ragreage
435,pose_reagreage_30m2,Ragréage 30m²,forfait,0.00,0.00,0.00,422.00,650.00,878.00,null,null,0,seed_manual,Estimation,false,null,pose_reagreage_30m2
195,reagr_pp_ragreage_autolissant,Ragréage autolissant (plus),m2,18.00,30.00,55.00,0.00,0.00,0.00,null,null,0,seed_manual,Épaisseur/planéité,false,null,reagr_pp_ragreage_autolissant
840,ragréage_autonivelant,Ragréage autonivelant chape liquide,m2,12.00,22.00,35.00,0.00,0.00,0.00,null,null,0,seed_manual,Ep. 5-10 mm,false,null,ragréage_autonivelant
352,ramonage_chantier_difficile,Ramonage (chantier difficile),forfait,0.00,0.00,0.00,58.00,117.00,176.00,null,null,0,seed_manual,Estimation,false,null,ramonage_chantier_difficile
350,ramonage_complexe,Ramonage (complexe),forfait,0.00,0.00,0.00,56.00,112.00,169.00,null,null,0,seed_manual,Estimation,false,null,ramonage_complexe
349,ramonage_standard,Ramonage (standard),forfait,0.00,0.00,0.00,45.00,90.00,135.00,null,null,0,seed_manual,Estimation,false,null,ramonage_standard
351,ramonage_urgence,Ramonage (urgence),forfait,0.00,0.00,0.00,61.00,122.00,182.00,null,null,0,seed_manual,Estimation,false,null,ramonage_urgence
892,rampe_bois_metal,Rampe bois + métal (fourni+posé),ml,120.00,220.00,400.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,rampe_bois_metal
262,ravalement_facade,Ravalement façade (enduit + peinture),m2,62.00,95.00,128.00,0.00,0.00,0.00,null,null,0,seed_manual,Selon état,false,null,ravalement_facade
549,ravalement_facade_complet,Ravalement façade complet (nettoyage+enduit),m2,38.00,65.00,98.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors échafaudage,false,null,ravalement_facade_complet
752,ravalement_facade_peinture,Ravalement façade peinture minérale,m2,25.00,42.00,65.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,ravalement_facade_peinture
108,maconnerie_rebouchage,Rebouchage / reprise maçonnerie,m2,15.00,35.00,80.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,maconnerie_rebouchage
762,receveur_douche_custom,Receveur douche sur mesure résine/pierre,unite,450.00,750.00,1200.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,receveur_douche_custom
918,joint_carrelage_renovation,Réfection joints carrelage,m2,10.00,18.00,30.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,joint_carrelage_renovation
553,regard_beton_visite,Regard en béton préfabriqué,unité,300.00,550.00,900.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,regard_beton_visite
520,regulation_clim_multizone,Régulation clim gainable multizone (SHOGUN / zone control),unité,1500.00,3000.00,5500.00,0.00,0.00,0.00,null,null,0,seed_manual,"Par zone de régulation - système SHOGUN, Daikin, Atlantic",false,null,regulation_clim_multizone
471,piscine_regulation_ph,Régulation pH automatique (pose),forfait,0.00,0.00,0.00,270.00,450.00,630.00,null,null,0,seed_manual,Hors appareil,false,null,piscine_regulation_ph
957,anc_rehabilitation_complete,Réhabilitation complète ANC (étude + terrassement + cuve + filière + raccords + remise en état),forfait,0.00,0.00,0.00,14000.00,19000.00,25000.00,null,null,0,seed_manual,Maison individuelle 4-6 pièces. Hors électricité poste relèvement.,false,null,null
247,remblaiement_piscine,Remblaiement/compactage autour piscine,m3,15.00,30.00,45.00,0.00,0.00,0.00,null,null,0,seed_manual,Grave/compactage,false,null,remblaiement_piscine
699,canalisation_plomb_remplacement,Remplacement canalisations plomb,ml,40.00,82.00,145.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,canalisation_plomb_remplacement
612,chaudiere_condensation_rempl,Remplacement chaudière condensation gaz,forfait,0.00,0.00,0.00,2000.00,3200.00,5200.00,null,null,0,seed_manual,MO + raccordement,false,null,chaudiere_condensation_rempl
613,chaudiere_fioul_remplacement,Remplacement chaudière fioul,forfait,0.00,0.00,0.00,2500.00,4200.00,7000.00,null,null,0,seed_manual,MO + raccordement,false,null,chaudiere_fioul_remplacement
38,cumulus,Remplacement chauffe-eau,forfait,0.00,0.00,0.00,650.00,1100.00,1900.00,null,null,0,seed_manual,null,false,null,cumulus
23,chauffe_eau_remplacement,Remplacement chauffe-eau (pose),unité,350.00,520.00,800.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,chauffe_eau_remplacement
700,colonne_fonte_remplacement,Remplacement colonne fonte en PVC,ml,60.00,115.00,188.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,colonne_fonte_remplacement
538,faitage_remplacement,Remplacement faîtage + solin,ml,28.00,48.00,75.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,faitage_remplacement
159,porte_galet,Remplacement galets porte coulissante,unité,40.00,90.00,180.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,porte_galet
707,groupe_securite_cumulus,Remplacement groupe de sécurité cumulus,unité,80.00,145.00,250.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,groupe_securite_cumulus
274,parquet_reparation_lame,Remplacement lame parquet (unité),unité,34.00,85.00,136.00,0.00,0.00,0.00,null,null,0,seed_manual,Selon accès,false,null,parquet_reparation_lame
459,piscine_liner_remplacement,Remplacement liner piscine,forfait,0.00,0.00,0.00,1820.00,2800.00,3780.00,null,null,0,seed_manual,Selon dimensions,false,null,piscine_liner_remplacement
114,moteur_volet_roulant_remplacement,Remplacement moteur volet roulant,unité,220.00,350.00,520.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,moteur_volet_roulant_remplacement
117,onduleur_photovoltaique,Remplacement onduleur photovoltaïque,forfait,0.00,0.00,0.00,900.00,1400.00,2200.00,null,null,0,seed_manual,RGE,false,null,onduleur_photovoltaique
616,pompe_circulatrice_remplacement,Remplacement pompe circulatrice chauffage,unité,250.00,420.00,680.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,pompe_circulatrice_remplacement
464,piscine_pompe_remplacement,Remplacement pompe piscine (MO),forfait,0.00,0.00,0.00,193.00,350.00,508.00,null,null,0,seed_manual,Hors pompe,false,null,piscine_pompe_remplacement
820,remplacement_radiateur_acier,Remplacement radiateur acier (fourni+posé),unite,200.00,380.00,700.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,remplacement_radiateur_acier
201,robinet_remplacement,Remplacement robinet / mitigeur (pose),unité,80.00,130.00,210.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,robinet_remplacement
618,robinets_thermostatiques_lot,Remplacement robinets thermostatiques (lot complet),forfait,0.00,0.00,0.00,300.00,620.00,1150.00,null,null,0,seed_manual,Base,false,null,robinets_thermostatiques_lot
203,sangle_volet_roulant_remplacement,Remplacement sangle / manivelle volet,unité,70.00,110.00,170.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,sangle_volet_roulant_remplacement
205,serrure_remplacement,Remplacement serrure (standard),unité,120.00,190.00,320.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,serrure_remplacement
196,remplacement_siphon,Remplacement siphon,unité,40.00,80.00,150.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,remplacement_siphon
211,tableau_elec,Remplacement tableau,forfait,0.00,0.00,0.00,600.00,1300.00,2000.00,null,null,0,seed_manual,null,false,null,tableau_elec
212,tableau_electrique_remplacement,Remplacement tableau électrique (hors fourniture),forfait,0.00,0.00,0.00,650.00,950.00,1400.00,null,null,0,seed_manual,Base,false,null,tableau_electrique_remplacement
213,tablier_volet,Remplacement tablier,unité,250.00,350.00,450.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,tablier_volet
214,tablier_volet_roulant_remplacement,Remplacement tablier volet roulant (fourniture+pose),unité,220.00,340.00,500.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,tablier_volet_roulant_remplacement
197,remplacement_vanne,Remplacement vanne/robinet d'arrêt,unité,40.00,90.00,180.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,remplacement_vanne
198,remplacement_vitrage,Remplacement vitrage,unité,120.00,260.00,480.00,0.00,0.00,0.00,null,null,0,seed_manual,Dimensions/épaisseur,false,null,remplacement_vitrage
226,vitrage_remplacement,Remplacement vitrage (simple intervention),unité,120.00,210.00,350.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,vitrage_remplacement
234,wc_remplacement,Remplacement WC (pose),unité,180.00,280.00,420.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,wc_remplacement
283,remplacement_wc_broyeur,Remplacement WC broyeur (pose),unité,338.00,520.00,702.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors achat,true,"[""wc""]",remplacement
698,balustrade_renovation,Rénovation balustrade / rampe d'escalier,ml,80.00,165.00,320.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,balustrade_renovation
901,colonne_plomberie_renovation,Rénovation colonne plomberie immeuble,ml,120.00,220.00,380.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,colonne_plomberie_renovation
479,renovation_complete_120m2,Rénovation complète 120m² (MO),forfait,0.00,0.00,0.00,27300.00,42000.00,56700.00,null,null,0,seed_manual,Tous corps d'état,false,null,renovation_complete_120m2
477,renovation_complete_50m2,Rénovation complète 50m² (MO),forfait,0.00,0.00,0.00,11700.00,18000.00,24300.00,null,null,0,seed_manual,Tous corps d'état,false,null,renovation_complete_50m2
478,renovation_complete_80m2,Rénovation complète 80m² (MO),forfait,0.00,0.00,0.00,18200.00,28000.00,37800.00,null,null,0,seed_manual,Tous corps d'état,false,null,renovation_complete_80m2
905,renovation_complete_f2,Rénovation complète F2 ≤50 m²,m2,500.00,850.00,1500.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors cuisine+SDB,false,null,renovation_complete_f2
906,renovation_complete_f3,Rénovation complète F3 ≤80 m²,m2,450.00,780.00,1400.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors cuisine+SDB,false,null,renovation_complete_f3
907,renovation_complete_maison,Rénovation complète maison ≤120 m²,m2,400.00,700.00,1300.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors cuisine+SDB,false,null,renovation_complete_maison
709,renovation_complete_studio,Rénovation complète studio 25-35 m²,forfait,0.00,0.00,0.00,15000.00,26000.00,42000.00,null,null,0,seed_manual,Hors fourniture mobilier,false,null,renovation_complete_studio
710,renovation_complete_t2,Rénovation complète T2 50-60 m²,forfait,0.00,0.00,0.00,26000.00,42000.00,68000.00,null,null,0,seed_manual,Hors fourniture mobilier,false,null,renovation_complete_t2
711,renovation_complete_t3,Rénovation complète T3 70-90 m²,forfait,0.00,0.00,0.00,42000.00,68000.00,110000.00,null,null,0,seed_manual,Hors fourniture mobilier,false,null,renovation_complete_t3
712,renovation_complete_t4,Rénovation complète T4 100-120 m²,forfait,0.00,0.00,0.00,62000.00,100000.00,160000.00,null,null,0,seed_manual,Hors fourniture mobilier,false,null,renovation_complete_t4
332,renovation_cuisine_chantier_difficile,Rénovation cuisine (chantier difficile),forfait,0.00,0.00,0.00,6630.00,11050.00,15470.00,null,null,0,seed_manual,Estimation,true,"[""cuisine""]",renovation
330,renovation_cuisine_complexe,Rénovation cuisine (complexe),forfait,0.00,0.00,0.00,6375.00,10625.00,14875.00,null,null,0,seed_manual,Estimation,true,"[""cuisine""]",renovation
329,renovation_cuisine_standard,Rénovation cuisine (standard),forfait,0.00,0.00,0.00,5100.00,8500.00,11900.00,null,null,0,seed_manual,Estimation,true,"[""cuisine""]",renovation
331,renovation_cuisine_urgence,Rénovation cuisine (urgence),forfait,0.00,0.00,0.00,6885.00,11475.00,16065.00,null,null,0,seed_manual,Estimation,true,"[""cuisine""]",renovation
585,cuisine_renovation_petite,Rénovation cuisine complète < 8 m²,forfait,0.00,0.00,0.00,8000.00,14000.00,26000.00,null,null,0,seed_manual,Hors électroménager,false,null,cuisine_renovation_petite
586,cuisine_renovation_grande,Rénovation cuisine complète > 12 m²,forfait,0.00,0.00,0.00,14000.00,26000.00,48000.00,null,null,0,seed_manual,Hors électroménager,false,null,cuisine_renovation_grande
271,renovation_elec_complete_80m2,Rénovation électricité complète 80m²,forfait,0.00,0.00,0.00,4225.00,6500.00,8775.00,null,null,0,seed_manual,Tableau+circuits,false,null,renovation_elec_complete_80m2
713,renovation_energetique_globale,Rénovation énergétique globale maison,forfait,0.00,0.00,0.00,30000.00,65000.00,110000.00,null,null,0,seed_manual,ITE+PAC+VMC+Fenêtres,false,null,renovation_energetique_globale
460,piscine_renovation_etancheite,Rénovation étanchéité piscine,forfait,0.00,0.00,0.00,2925.00,4500.00,6075.00,null,null,0,seed_manual,null,false,null,piscine_renovation_etancheite
272,renovation_plomberie_sdb,Rénovation plomberie SDB (pose),forfait,0.00,0.00,0.00,1170.00,1800.00,2430.00,null,null,0,seed_manual,Hors fournitures,true,"[""sdb""]",renovation_plomberie
328,renovation_salle_de_bain_chantier_difficile,Rénovation salle de bain (chantier difficile),forfait,0.00,0.00,0.00,5070.00,8450.00,11830.00,null,null,0,seed_manual,Estimation,true,"[""sdb""]",renovation
